customer_id,age,gender,education,employment_type,employment_length,annual_income,existing_emi,debt_to_income_ratio,cibil_score,credit_utilization_ratio,previous_default,loan_amount,loan_type,loan_purpose,loan_tenure_years,interest_rate,risk_category,lender_type,loan_processing_fee_percent,application_channel,state,city,area_type,loan_approval_time_days,document_verification_status,loan_approval_status,rejection_reason,EMI,EMI_to_Income_Ratio, risk_rule,Loan_to_Income_Ratio
1694,61,Female,Graduate,Salaried,14,462589,2395,0.65,557,16.28,No,461143,Vehicle,Vehicle,2,15.9,High,Government Bank,0.25,Online,Haryana,Fatehpur,Urban,16,Processing,Approved,,22556.97,0.59,High,1
1695,30,Female,Graduate,Salaried,17,853080,17233,0.51,829,48.19,No,1643923,Home,Home,14,11.1,Low,Finance Company,2.18,Online,Chhattisgarh,Khora ,Urban,5,Done,Pending,,19319.78,0.27,Low,1.93
1696,35,Male,Graduate,Salaried,19,320999,10799,1.1,727,43.69,No,1185218,Personal,Personal,7,8.38,Medium,Private Bank,1.34,Online,Punjab,Bhilai,Urban,8,Done,Rejected,Insufficient Employment Length,18698.25,0.7,High,3.69
1697,26,Male,Graduate,Salaried,28,527272,9830,0.89,843,13.68,No,1752960,Business,Business,8,12.9,Low,Finance Company,2.37,Online,Kerala,Hosur,Urban,4,Processing,Approved,,29364.48,0.67,High,3.32
1698,41,Male,Graduate,Salaried,15,506263,17211,0.76,698,64.07,No,1123688,Agriculture,Agriculture,8,6.22,Medium,Private Bank,1.15,Online,Tamil Nadu,Bilaspur,Urban,4,Processing,Approved,,14887.53,0.35,Medium,2.22
1699,59,Male,Non-Graduate,Salaried,24,794742,85,0.02,727,52.25,No,188638,Education,Education,17,6.32,Medium,Private Bank,0.93,Offline,Assam,Telangana District,Rural,8,Processing,Approved,,1510.94,0.02,Low,0.24
1700,43,Female,Graduate,Salaried,5,891372,23725,0.71,847,75.74,No,2461088,Business,Business,20,12.9,Low,Government Bank,0.69,Online,Karnataka,Tezpur,Urban,12,Done,Approved,,28658.36,0.39,Medium,2.76
1701,61,Female,Graduate,Self-employed,20,1298028,825,0.11,744,58.57,No,999411,Home,Home,13,10.13,Medium,Government Bank,0.28,Online,Delhi,Pali,Urban,10,Done,Approved,,11548.41,0.11,Low,0.77
1702,33,Female,Graduate,Salaried,9,658313,4932,0.17,584,63.41,No,310588,Appliances,Appliances,16,14.52,High,Private Bank,0.74,Online,Kerala,Satara,Urban,3,Done,Approved,,4172.6,0.08,Low,0.47
1703,52,Male,Non-Graduate,Salaried,24,663629,24060,0.45,585,42.03,No,76205,Agriculture,Agriculture,8,5.28,High,Private Bank,0.71,Offline,Odisha,Uttar Pradesh District,Rural,7,Done,Approved,,974.94,0.02,Low,0.11
1704,46,Male,Graduate,Self-employed,26,1649750,18057,0.23,778,79.55,No,877888,Education,Education,7,8.14,Low,Private Bank,0.74,Online,Madhya Pradesh,Hapur,Urban,3,Done,Rejected,Low CIBIL Score,13744.26,0.1,Low,0.53
1705,49,Male,Non-Graduate,Self-employed,29,1303444,8522,0.4,835,36.99,No,2321605,Vehicle,Vehicle,12,15.22,Low,Government Bank,0.71,Offline,Jharkhand,Chhattisgarh District,Rural,21,Done,Approved,,35173.81,0.32,Medium,1.78
1706,29,Male,Graduate,Self-employed,18,1830914,18067,0.13,489,79.05,No,135804,Business,Business,10,13.67,High,Private Bank,0.81,Online,Assam,Surat,Urban,6,Done,Approved,,2081.72,0.01,Low,0.07
1707,45,Female,Non-Graduate,Salaried,6,444870,24684,0.72,609,70.44,No,145937,Education,Education,9,8.68,High,Finance Company,1.51,Offline,Chhattisgarh,Uttarakhand District,Rural,4,Done,Rejected,High Loan Amount Request,1951.75,0.05,Low,0.33
1708,41,Female,Graduate,Pensioner,22,206679,23763,1.79,692,57.23,Yes,782283,Home,Home,18,8.43,Medium,Finance Company,2.23,Offline,Haryana,Assam District,Rural,1,Done,Approved,,7049.61,0.41,Medium,3.79
1709,47,Male,Graduate,Self-employed,5,1224284,11618,0.45,647,35.64,No,1030799,Appliances,Appliances,3,11.83,Medium,Private Bank,0.9,Online,Karnataka,Bhiwandi,Urban,3,Done,Approved,,34153.64,0.33,Medium,0.84
1710,35,Male,Graduate,Salaried,28,607059,18620,0.68,694,44.78,No,478404,Business,Business,3,12.45,Medium,Finance Company,2.72,Offline,Tamil Nadu,Tamil Nadu District,Rural,4,Processing,Approved,,15992.88,0.32,Medium,0.79
1711,33,Male,Graduate,Salaried,27,555886,8397,1.69,848,76.99,No,1975990,Appliances,Appliances,3,16.47,Low,Private Bank,1.3,Offline,Uttar Pradesh,Uttarakhand District,Rural,3,Processing,Approved,,69929.32,1.51,High,3.55
1712,26,Male,Graduate,Self-employed,18,1834231,11556,0.27,816,67.9,No,1605385,Home,Home,6,10.5,Low,Government Bank,0.73,Offline,Tamil Nadu,Telangana District,Rural,21,Done,Rejected,Insufficient Employment Length,30147.48,0.2,Low,0.88
1713,54,Male,Non-Graduate,Salaried,14,740777,3735,0.11,679,22.97,Yes,387590,Agriculture,Agriculture,16,6.51,Medium,Government Bank,0.44,Offline,Telangana,Haryana District,Rural,20,Done,Approved,,3254.33,0.05,Low,0.52
1714,27,Male,Graduate,Self-employed,25,1821541,675,0.01,618,89.74,No,78023,Business,Business,12,13.28,High,Private Bank,0.87,Online,Madhya Pradesh,Kollam,Urban,3,Processing,Approved,,1086.08,0.01,Low,0.04
1715,35,Male,Graduate,Salaried,17,855659,6445,0.53,757,54,No,676710,Home,Home,2,9.61,Medium,Finance Company,2.76,Online,Maharashtra,Bathinda,Urban,6,Done,Approved,,31105.06,0.44,Medium,0.79
1716,47,Male,Graduate,Salaried,29,814961,8185,0.26,816,65.56,No,350931,Home,Home,4,12.49,Low,Private Bank,1.15,Online,Maharashtra,Gulbarga,Urban,3,Done,Approved,,9326.01,0.14,Low,0.43
1717,44,Female,Non-Graduate,Salaried,14,683590,1179,0.08,610,11.12,No,234977,Agriculture,Agriculture,7,5.74,High,Private Bank,1.28,Offline,Delhi,Manipur District,Rural,7,Processing,Approved,,3403.46,0.06,Low,0.34
1718,32,Male,Graduate,Salaried,30,481216,24232,1.11,804,74.67,No,2289116,Agriculture,Agriculture,16,7.44,Low,Private Bank,0.75,Online,Delhi,Tirupati,Urban,8,Processing,Approved,,20427.33,0.51,High,4.76
1719,52,Male,Non-Graduate,Salaried,26,324328,14709,1.54,826,19.53,No,2480997,Personal,Personal,12,8.02,Low,Government Bank,0.28,Offline,Tamil Nadu,Tripura District,Rural,21,Done,Approved,,26882.83,0.99,High,7.65
1720,61,Male,Non-Graduate,Self-employed,9,1405878,19011,0.17,456,59.18,No,86407,Agriculture,Agriculture,12,6.95,High,Government Bank,0.51,Offline,Maharashtra,Uttar Pradesh District,Rural,20,Done,Pending,,886.29,0.01,Low,0.06
1721,57,Male,Graduate,Salaried,14,649992,17019,0.34,495,81.62,No,107219,Vehicle,Vehicle,8,10.14,High,Government Bank,0.4,Online,Madhya Pradesh,Vijayawada,Urban,17,Processing,Approved,,1634.91,0.03,Low,0.16
1722,45,Male,Non-Graduate,Self-employed,5,1145228,5480,0.32,673,59.77,No,1156309,Business,Business,6,15.9,Medium,Finance Company,2.71,Offline,Haryana,Rajasthan District,Rural,6,Processing,Approved,,25018.85,0.26,Low,1.01
1723,26,Male,Non-Graduate,Salaried,28,987918,18734,0.24,499,44.69,No,67626,Personal,Personal,17,12.92,High,Finance Company,1.64,Offline,Haryana,Uttar Pradesh District,Rural,3,Processing,Approved,,820.42,0.01,Low,0.07
1724,34,Male,Graduate,Salaried,7,589155,13854,0.42,558,33.32,No,294451,Vehicle,Vehicle,6,17.44,High,Finance Company,1.9,Offline,Madhya Pradesh,Madhya Pradesh District,Rural,2,Processing,Approved,,6622.9,0.13,Low,0.5
1725,25,Female,Graduate,Salaried,30,977184,3784,0.1,587,88.32,No,466533,Home,Home,19,10.2,High,Finance Company,2.4,Offline,Uttar Pradesh,Mizoram District,Rural,3,Processing,Approved,,4639,0.06,Low,0.48
1726,26,Male,Graduate,Salaried,26,637237,10045,0.21,454,66.23,No,70090,Business,Business,9,10.92,High,Private Bank,1.05,Online,Odisha,Bharatpur,Urban,5,Processing,Pending,,1022.03,0.02,Low,0.11
1727,36,Female,Graduate,Pensioner,23,378193,13995,2.19,694,88.35,No,1188483,Home,Home,2,10.39,Medium,Private Bank,1.49,Online,Bihar,Mumbai,Urban,7,Processing,Approved,,55056.64,1.75,High,3.14
1728,45,Male,Non-Graduate,Salaried,28,622355,10739,0.28,462,19.63,Yes,340179,Business,Business,16,11.65,High,Government Bank,0.33,Offline,Gujarat,Karnataka District,Rural,19,Done,Approved,,3915.09,0.08,Low,0.55
1729,28,Female,Graduate,Salaried,13,958722,3842,0.13,767,52.3,No,513063,Appliances,Appliances,20,14.45,Low,Government Bank,0.5,Online,Haryana,Tumkur,Urban,19,Processing,Approved,,6548.41,0.08,Low,0.54
1730,53,Female,Graduate,Self-employed,30,1301991,13625,0.5,783,80.33,No,2429485,Agriculture,Agriculture,6,6.19,Low,Finance Company,2.57,Online,Rajasthan,Junagadh,Urban,5,Processing,Pending,,40481.84,0.37,Medium,1.87
1731,34,Male,Graduate,Self-employed,19,1950800,4052,0.11,509,13.84,No,307653,Agriculture,Agriculture,2,8.82,High,Government Bank,0.42,Online,Kerala,Buxar,Urban,11,Processing,Approved,,14029.65,0.09,Low,0.16
1732,51,Female,Non-Graduate,Salaried,30,932486,2043,0.41,770,10.71,No,1860309,Agriculture,Agriculture,6,5.25,Low,Government Bank,0.69,Offline,Kerala,Odisha District,Rural,20,Done,Approved,,30176.36,0.39,Medium,1.99
1733,55,Male,Graduate,Salaried,15,553078,15736,0.36,514,86.52,No,56056,Home,Home,13,12.37,High,Finance Company,1.53,Online,Tamil Nadu,Jhansi,Urban,1,Processing,Approved,,724.05,0.02,Low,0.1
1734,55,Male,Non-Graduate,Self-employed,20,1591578,9695,0.09,673,42.53,No,193495,Home,Home,20,12.99,Medium,Finance Company,2.15,Offline,Delhi,Karnataka District,Rural,2,Processing,Approved,,2265.56,0.02,Low,0.12
1735,45,Male,Graduate,Salaried,19,390386,6360,0.36,798,72.17,No,415851,Business,Business,17,14.21,Low,Private Bank,1.23,Online,Telangana,Jamnagar,Urban,3,Done,Approved,,5414.85,0.17,Low,1.07
1736,51,Male,Graduate,Salaried,6,800847,22604,0.38,672,20.06,No,161375,Home,Home,9,12.16,Medium,Finance Company,1.55,Online,Telangana,Muzaffarpur,Urban,2,Done,Rejected,Low CIBIL Score,2464.94,0.04,Low,0.2
1737,30,Male,Graduate,Self-employed,11,1092636,9635,0.13,577,25.16,No,149393,Agriculture,Agriculture,11,8.83,High,Private Bank,1.04,Offline,Uttar Pradesh,Meghalaya District,Rural,4,Done,Approved,,1772.86,0.02,Low,0.14
1738,37,Female,Non-Graduate,Salaried,6,904229,23526,0.43,704,17.73,No,909852,Personal,Personal,18,10.16,Medium,Finance Company,2.86,Offline,Karnataka,Punjab District,Rural,4,Done,Approved,,9190.94,0.12,Low,1.01
1739,54,Male,Graduate,Salaried,24,644569,8145,0.35,755,22.13,No,721126,Vehicle,Vehicle,11,13.47,Medium,Government Bank,0.55,Online,Telangana,Ulhasnagar,Urban,10,Done,Approved,,10500.72,0.2,Low,1.12
1740,31,Male,Graduate,Salaried,28,609781,1678,0.28,607,35.37,No,279177,Education,Education,2,6.75,High,Private Bank,1.57,Online,Delhi,Secunderabad,Urban,4,Done,Pending,,12467.86,0.25,Low,0.46
1741,31,Male,Graduate,Salaried,15,939164,2462,0.4,778,27.94,No,1085276,Business,Business,4,12.65,Low,Private Bank,1.16,Online,Haryana,Ghaziabad,Urban,3,Done,Rejected,Insufficient Employment Length,28927.06,0.37,Medium,1.16
1742,58,Male,Graduate,Salaried,18,511773,23888,0.63,700,30.73,No,406063,Education,Education,20,6.79,Medium,Finance Company,2.12,Online,Chhattisgarh,Bhubaneswar,Urban,3,Processing,Approved,,3097.22,0.07,Low,0.79
1743,49,Male,Non-Graduate,Salaried,26,479288,19678,0.96,588,43.57,No,399992,Home,Home,2,11.49,High,Private Bank,0.84,Offline,Gujarat,Rajasthan District,Rural,6,Processing,Approved,,18733.89,0.47,High,0.83
1744,60,Male,Graduate,Pensioner,12,235082,19279,1.38,574,41.28,No,439017,Home,Home,7,11.65,High,Finance Company,2.66,Online,Chhattisgarh,Dehradun,Urban,2,Done,Approved,,7667.92,0.39,Medium,1.87
1745,25,Male,Graduate,Salaried,22,519998,1507,0.47,794,20.94,No,1303735,Vehicle,Vehicle,9,10.42,Low,Government Bank,0.39,Offline,Telangana,Nagaland District,Rural,20,Done,Rejected,Previous Loan Default,18652.7,0.43,Medium,2.51
1746,51,Male,Graduate,Self-employed,20,584282,7590,0.53,461,60.51,No,370675,Vehicle,Vehicle,2,15.47,High,Government Bank,0.29,Online,Kerala,Jalgaon,Urban,14,Done,Approved,,18055.67,0.37,Medium,0.63
1747,27,Male,Non-Graduate,Self-employed,9,1864396,5910,0.05,458,87.73,Yes,106543,Personal,Personal,11,11.69,High,Government Bank,0.8,Offline,Haryana,Punjab District,Rural,16,Processing,Rejected,High Existing EMI,1437.8,0.01,Low,0.06
1748,58,Male,Graduate,Salaried,28,469707,4128,0.56,687,82.34,No,955706,Appliances,Appliances,6,10.43,Medium,Finance Company,2.71,Online,Punjab,Machilipatnam,Urban,1,Done,Approved,,17913.19,0.46,High,2.03
1749,60,Male,Graduate,Self-employed,27,1093789,7883,0.26,711,47.06,No,1110976,Business,Business,20,15.91,Medium,Finance Company,2.45,Online,Karnataka,Guntur,Urban,3,Done,Approved,,15381.55,0.17,Low,1.02
1750,39,Male,Non-Graduate,Self-employed,11,1262227,19905,0.4,785,52.74,No,694179,Home,Home,3,10.72,Low,Finance Company,2.31,Offline,Kerala,Tamil Nadu District,Rural,3,Processing,Approved,,22634.59,0.22,Low,0.55
1751,56,Male,Graduate,Salaried,29,716601,12697,0.31,538,46.11,No,400833,Vehicle,Vehicle,18,15.67,High,Government Bank,0.61,Online,Jharkhand,Malegaon,Urban,10,Processing,Approved,,5572.27,0.09,Low,0.56
1752,53,Male,Graduate,Self-employed,7,820570,18289,0.55,645,85.78,No,595190,Vehicle,Vehicle,3,11.09,Medium,Government Bank,0.37,Online,Jharkhand,Pimpri-Chinchwad,Urban,18,Done,Approved,,19511.13,0.29,Low,0.73
1753,53,Male,Graduate,Salaried,12,813604,3299,0.16,526,15.32,No,453702,Appliances,Appliances,8,13.01,High,Finance Company,1.77,Online,Delhi,Uluberia,Urban,3,Done,Approved,,7628.02,0.11,Low,0.56
1754,50,Female,Graduate,Salaried,10,978475,4387,0.28,846,38.05,No,1291767,Appliances,Appliances,9,10.23,Low,Finance Company,2.28,Offline,Punjab,Maharashtra District,Rural,5,Done,Approved,,18347.66,0.23,Low,1.32
1755,41,Female,Graduate,Salaried,24,607571,15514,0.44,576,52.18,No,453537,Home,Home,9,11.14,High,Private Bank,1.12,Online,Rajasthan,Hospet,Urban,9,Done,Approved,,6668.52,0.13,Low,0.75
1756,51,Male,Graduate,Salaried,16,631614,10792,0.26,831,24.96,No,200575,Education,Education,9,8.25,Low,Finance Company,2.56,Online,Madhya Pradesh,Ghaziabad,Urban,6,Processing,Pending,,2637.29,0.05,Low,0.32
1757,28,Female,Non-Graduate,Salaried,16,725307,17261,0.4,524,44.58,No,296210,Agriculture,Agriculture,4,5.58,High,Private Bank,0.7,Offline,West Bengal,Tripura District,Rural,8,Processing,Approved,,6899.61,0.11,Low,0.41
1758,49,Male,Graduate,Salaried,29,565421,3359,0.2,496,86.15,No,486343,Vehicle,Vehicle,14,12.53,High,Finance Company,2.78,Online,Rajasthan,Noida,Urban,2,Processing,Pending,,6152.65,0.13,Low,0.86
1759,34,Female,Graduate,Salaried,24,744679,13842,0.29,503,37.89,No,313286,Personal,Personal,9,10.21,High,Private Bank,1.28,Online,Telangana,Ramgarh,Urban,6,Done,Approved,,4446.36,0.07,Low,0.42
1760,34,Male,Graduate,Self-employed,5,1162162,11893,0.82,814,88.12,No,2026918,Vehicle,Vehicle,3,12.64,Low,Government Bank,0.34,Online,Delhi,Sultan Pur Majra,Urban,11,Processing,Approved,,67943.94,0.7,High,1.74
1761,29,Male,Graduate,Salaried,20,512187,6961,0.22,610,36.44,No,176179,Appliances,Appliances,20,15.35,High,Finance Company,2.58,Online,Assam,Bhusawal,Urban,3,Done,Approved,,2365.6,0.06,Low,0.34
1762,48,Female,Graduate,Salaried,23,717401,7811,0.28,802,17.98,Yes,1077436,Agriculture,Agriculture,16,6.31,Low,Finance Company,2.24,Online,Punjab,Chittoor,Urban,3,Processing,Approved,,8926.71,0.15,Low,1.5
1763,26,Male,Graduate,Pensioner,23,435310,11582,0.38,470,64.43,No,167462,Appliances,Appliances,16,15.28,High,Finance Company,2.5,Online,Kerala,Fatehpur,Urban,4,Processing,Pending,,2338.34,0.06,Low,0.38
1764,48,Male,Graduate,Salaried,23,433443,4965,1.2,848,52.95,No,2219973,Appliances,Appliances,7,11.18,Low,Private Bank,1.44,Online,Gujarat,Anantapuram,Urban,7,Done,Approved,,38221.78,1.06,High,5.12
1765,45,Male,Graduate,Self-employed,28,1150211,14037,0.28,617,72.08,No,376684,Business,Business,3,13.95,High,Government Bank,0.59,Online,Telangana,Imphal,Urban,18,Processing,Approved,,12865.02,0.13,Low,0.33
1766,43,Female,Graduate,Self-employed,15,1915497,5286,0.07,555,77.64,No,443249,Home,Home,13,12.5,High,Private Bank,1.5,Online,Jharkhand,Tiruppur,Urban,3,Done,Approved,,5761.2,0.04,Low,0.23
1767,34,Female,Graduate,Pensioner,27,425916,6372,0.62,577,60.02,No,333101,Business,Business,2,10.73,High,Government Bank,0.43,Online,Haryana,Bhatpara,Urban,10,Processing,Approved,,15483.4,0.44,Medium,0.78
1768,54,Female,Graduate,Salaried,21,797868,23995,0.52,690,13.25,No,1093104,Education,Education,13,7.33,Medium,Private Bank,1.6,Online,Uttar Pradesh,Ratlam,Urban,8,Done,Approved,,10887.79,0.16,Low,1.37
1769,47,Male,Graduate,Salaried,14,629461,21983,0.49,514,75.32,No,271393,Agriculture,Agriculture,8,7.63,High,Finance Company,2.03,Online,Bihar,Raurkela Industrial Township,Urban,1,Done,Pending,,3785.75,0.07,Low,0.43
1770,50,Female,Graduate,Salaried,13,690876,6946,0.41,716,43.68,No,1065539,Personal,Personal,7,8.09,Medium,Private Bank,1.38,Online,Odisha,Tumkur,Urban,7,Processing,Approved,,16655.54,0.29,Low,1.54
1771,48,Male,Non-Graduate,Salaried,9,550250,14958,0.42,509,42.74,No,269281,Agriculture,Agriculture,7,8.51,High,Finance Company,2.92,Offline,Assam,Assam District,Rural,5,Done,Approved,,4265.82,0.09,Low,0.49
1772,30,Male,Graduate,Self-employed,18,532605,11921,0.4,629,83.07,No,375857,Business,Business,12,16.5,High,Government Bank,0.66,Online,Gujarat,Maheshtala,Urban,12,Processing,Approved,,6008.95,0.14,Low,0.71
1773,35,Female,Graduate,Self-employed,14,1386409,10760,0.11,499,74,No,107204,Vehicle,Vehicle,13,14.36,High,Finance Company,2.66,Online,Jharkhand,Chapra,Urban,2,Processing,Approved,,1520.61,0.01,Low,0.08
1774,58,Male,Graduate,Salaried,26,393165,24016,0.9,614,22.35,No,483335,Vehicle,Vehicle,16,11.65,High,Private Bank,0.83,Online,Rajasthan,Morbi,Urban,7,Processing,Approved,,5562.66,0.17,Low,1.23
1775,36,Male,Graduate,Self-employed,8,696939,22217,1.17,781,59.39,No,1521433,Agriculture,Agriculture,3,5.19,Low,Private Bank,1.14,Online,Odisha,Tirunelveli,Urban,8,Processing,Pending,,45728.61,0.79,High,2.18
1776,34,Female,Graduate,Salaried,22,819463,6481,0.13,506,61.29,No,230545,Appliances,Appliances,13,10.44,High,Private Bank,1.47,Offline,Chhattisgarh,Odisha District,Rural,7,Processing,Rejected,High Existing EMI,2706.42,0.04,Low,0.28
1777,43,Male,Graduate,Pensioner,21,425913,8298,0.36,668,69.34,No,274590,Home,Home,8,11.29,Medium,Private Bank,1.07,Online,Karnataka,Gandhidham,Urban,7,Done,Pending,,4356.44,0.12,Low,0.64
1778,29,Male,Non-Graduate,Salaried,17,657159,15088,0.38,564,75.37,No,448256,Business,Business,13,11.9,High,Finance Company,1.85,Offline,Uttar Pradesh,Haryana District,Rural,3,Processing,Approved,,5659.18,0.1,Low,0.68
1779,52,Female,Graduate,Self-employed,21,773098,19967,0.58,771,58.95,No,1181752,Business,Business,16,16.13,Low,Private Bank,1.58,Online,West Bengal,Bidar,Urban,7,Done,Approved,,17210.37,0.27,Low,1.53
1780,28,Male,Graduate,Salaried,22,488434,20409,0.9,836,50.44,No,988448,Business,Business,12,17.21,Low,Finance Company,1.5,Online,Kerala,Kurnool,Urban,2,Done,Approved,,16269.31,0.4,Medium,2.02
1781,39,Male,Graduate,Salaried,18,990434,19533,0.33,818,89.11,No,753256,Personal,Personal,20,11.65,Low,Government Bank,0.37,Offline,Gujarat,Arunachal Pradesh District,Rural,11,Done,Approved,,8110.94,0.1,Low,0.76
1782,61,Male,Non-Graduate,Salaried,7,961646,5515,0.18,771,24.86,No,864564,Agriculture,Agriculture,12,6.46,Low,Private Bank,1.58,Offline,Telangana,Uttar Pradesh District,Rural,3,Done,Approved,,8644.09,0.11,Low,0.9
1783,40,Female,Non-Graduate,Salaried,6,831120,24096,0.43,618,48.33,No,413246,Home,Home,10,10.37,High,Finance Company,1.59,Offline,Kerala,Andhra Pradesh District,Rural,5,Processing,Approved,,5546.1,0.08,Low,0.5
1784,49,Male,Graduate,Salaried,14,563942,23388,0.75,622,82.6,No,253523,Vehicle,Vehicle,2,13.23,High,Government Bank,0.6,Online,Haryana,Amritsar,Urban,12,Done,Approved,,12080.35,0.26,Low,0.45
1785,37,Female,Graduate,Salaried,8,658984,4999,0.19,458,82.91,No,169915,Home,Home,3,12.06,High,Private Bank,1.57,Online,West Bengal,Bhimavaram,Urban,7,Done,Approved,,5648.48,0.1,Low,0.26
1786,51,Female,Graduate,Salaried,27,403291,3623,0.5,751,73.82,No,471514,Appliances,Appliances,4,14.92,Medium,Private Bank,1.35,Online,Assam,Bidar,Urban,9,Processing,Pending,,13103.47,0.39,Medium,1.17
1787,25,Male,Graduate,Salaried,10,781977,5276,0.18,747,38.98,No,503352,Vehicle,Vehicle,13,11.28,Medium,Private Bank,0.83,Online,Madhya Pradesh,Thoothukudi,Urban,9,Done,Rejected,Low Income,6163.55,0.09,Low,0.64
1788,61,Male,Graduate,Salaried,30,411627,23634,0.88,480,62.52,No,402968,Agriculture,Agriculture,7,8.62,High,Government Bank,0.44,Offline,Jharkhand,Uttar Pradesh District,Rural,14,Processing,Pending,,6405.94,0.19,Low,0.98
1789,54,Female,Graduate,Salaried,27,405752,18253,0.83,759,89.23,No,560195,Vehicle,Vehicle,8,14.72,Medium,Finance Company,2.96,Online,Karnataka,Machilipatnam,Urban,5,Done,Approved,,9962.37,0.29,Low,1.38
1790,47,Male,Non-Graduate,Pensioner,5,384532,6211,0.59,671,36.59,No,1113639,Vehicle,Vehicle,17,11.77,Medium,Private Bank,1.01,Offline,West Bengal,Telangana District,Rural,4,Processing,Pending,,12650.17,0.39,Medium,2.9
1791,42,Female,Graduate,Salaried,7,607901,5865,0.33,832,72.97,No,676402,Vehicle,Vehicle,15,17.47,Low,Private Bank,1.09,Offline,Delhi,Punjab District,Rural,3,Done,Approved,,10635.99,0.21,Low,1.11
1792,28,Male,Graduate,Salaried,18,838452,19872,0.3,565,69.77,No,102387,Education,Education,16,7.24,High,Private Bank,1.44,Offline,Madhya Pradesh,Haryana District,Rural,3,Done,Approved,,901.91,0.01,Low,0.12
1793,40,Male,Graduate,Pensioner,30,425303,17901,0.89,659,19.83,No,951941,Agriculture,Agriculture,8,8.22,Medium,Private Bank,1.15,Offline,Delhi,Uttar Pradesh District,Rural,5,Processing,Approved,,13563.97,0.38,Medium,2.24
1794,53,Male,Graduate,Salaried,25,923293,12259,0.24,782,74.97,No,633612,Agriculture,Agriculture,12,6.99,Low,Government Bank,0.45,Online,Jharkhand,Hospet,Urban,16,Done,Rejected,Low CIBIL Score,6512.57,0.08,Low,0.69
